"","","165","6/13/2020","470.4","516.38082406968","798.94","677.62385319591","676.5","814.02466367713","209","106.24166666667"
"","","166","6/14/2020","0","0","0","0","82","98.669656203289","0","0"
"","","167","6/15/2020","302.36","331.91519125363","777.36","659.32069807541","1341","1613.6098654709","248.5","126.32083333333"
"","","168","6/16/2020","413.6","454.02871776194","827.68","701.9997882359","843","1014.3721973094","217.5","110.5625"
"","","169","6/17/2020","573.5","629.55867900501","1076.62","913.13915040902","1015","1221.3378176383","396.5","201.55416666667"
"","","170","6/18/2020","797.22","875.14693997625","1028.7","872.49562893663","790.5","951.19955156951","353.5","179.69583333333"
"","","171","6/19/2020","494.54","542.88046925046","745.9","632.63778518891","913.5","1099.2040358744","317.5","161.39583333333"
"","","172","6/20/2020","440.64","483.71183315914","965.92","819.24854467043","959","1153.9536621824","228.5","116.15416666667"
"","","173","6/21/2020","0","0","55.56","47.123415129502","102.5","123.33707025411","13.5","6.8625"
"","","174","6/22/2020","602.9","661.83248050937","695.36","589.77210123202","1133.5","1363.9275037369","407","206.89166666667"
"","","175","6/23/2020","552.46","606.46205371074","853.46","723.86518856057","893.5","1075.1382660688","234.5","119.20416666667"
"","","176","6/24/2020","495.22","543.62693812879","851.92","722.5590319857","1016","1222.5411061286","192","97.6"
"","","177","6/25/2020","581.74","638.60412541304","721","611.51876004988","838","1008.355754858","283","143.85833333333"
"","","178","6/26/2020","526.62","578.09623633413","911.88","773.41432304339","924.5","1112.4402092676","329.5","167.49583333333"
"","","179","6/27/2020","605.54","664.73053615466","937.5","795.14401878885","1297.5","1561.2668161435","199","101.15833333333"
"","","180","6/28/2020","0","0","0","0","136.5","164.24887892377","27","13.725"
"","","181","6/29/2020","745.34","818.19575555292","939.2","796.58587994292","1251.5","1505.9155455904","256","130.13333333333"
"","","182","6/30/2020","690.84","758.36847045131","773.76","656.26734504326","1003.5","1207.5","409.5","208.1625"
"","","183","7/1/2020","665.64","730.705212019","746.36","633.02793585413","1325.5","1594.9588938715","377","191.64166666667"
"","","184","7/2/2020","552.68","606.70355834785","664.32","563.44541286593","1086","1306.7713004484","358.5","182.2375"
"","","185","7/3/2020","747.64","820.72057675904","745.42","632.23067145129","1023.5","1231.5657698057","229.5","116.6625"
"","","186","7/4/2020","554.64","608.85514511481","993.44","842.58973229397","1003.5","1207.5","197.5","100.39583333333"
"","","187","7/5/2020","55.64","61.078718221167","0","0","163","196.13602391629","82.5","41.9375"
"","","188","7/6/2020","468.44","514.22923730272","665.56","564.49712335478","1171.5","1409.6524663677","370","188.08333333333"
"","","189","7/7/2020","853.66","937.1038568778","827.46","701.81319443949","1210","1455.9790732437","456.5","232.05416666667"
"","","190","7/8/2020","639.36","701.85638536817","500.14","424.19555152753","1102","1326.023916293","200.5","101.92083333333"
"","","191","7/9/2020","500","548.87417524413","831.58","705.30758735406","822.5","989.7047832586","225","114.375"
"","","192","7/10/2020","750.04","823.35517280021","835.16","708.34397731381","1160.5","1396.4162929746","328.5","166.9875"
"","","193","7/11/2020","636.62","698.84855488783","726.62","616.28538339451","775.5","933.15022421525","302.5","153.77083333333"
"","","194","7/12/2020","0","0","0","0","226.5","272.54484304933","27.5","13.979166666667"
"","","195","7/13/2020","807.22","886.12442348113","748.94","635.21617219384","1199.5","1443.3445440957","319.5","162.4125"
"","","196","7/14/2020","585.04","642.22669496965","859.08","728.6318119052","1145","1377.7653213752","375.5","190.87916666667"
"","","197","7/15/2020","743.08","815.71484428081","798.86","677.55600090631","832","1001.1360239163","391","198.75833333333"
"","","198","7/16/2020","522.28","573.33200849301","886.28","751.70159037033","776","933.75186846039","304.5","154.7875"
"","","199","7/17/2020","554.06","608.21845107152","994.94","843.86196272403","1035","1245.403587444","240.5","122.25416666667"
"","","200","7/18/2020","525.2","576.53743367643","634.14","537.84813661308","996","1198.4753363229","170","86.416666666667"
"","","201","7/19/2020","0","0","0","0","216.5","260.51195814649","82","41.683333333333"
"","","202","7/20/2020","499.58","548.41312093692","968.8","821.69122709615","1178","1417.4738415546","281.5","143.09583333333"
"","","203","7/21/2020","413.96","454.42390716812","976.1","827.88274852245","748.5","900.66143497758","231.5","117.67916666667"
"","","204","7/22/2020","610.56","670.24123287411","693.16","587.90616326792","994","1196.0687593423","235.5","119.7125"
"","","205","7/23/2020","580.86","637.63810686461","1019","864.26853882223","763.5","918.71076233184","269.5","136.99583333333"
"","","206","7/24/2020","580.8","637.57224196358","857.3","727.12209846153","1079","1298.3482810164","296.5","150.72083333333"
"","","207","7/25/2020","362.28","397.69227241489","968.46","821.40285486533","1185.5","1426.4985052317","232.5","118.1875"
"","","208","7/26/2020","0","0","0","0","82","98.669656203289","0","0"
"","","209","7/27/2020","553.62","607.73544179731","719.98","610.65364335744","1645.5","1980.0112107623","291.5","148.17916666667"
"","","210","7/28/2020","165.6","181.78712684086","496.86","421.41360765379","1282","1542.6158445441","145","73.708333333333"
"","","211","7/29/2020","0","0","0","0","769","925.3288490284","87","44.225"
"","","212","7/30/2020","0","0","0","0","37","44.521674140508","0","0"
"","","213","7/31/2020","0","0","0","0","0","0","0","0"
"","","214","8/1/2020","0","0","0","0","0","0","0","0"
"","","215","8/2/2020","0","0","0","0","0","0","0","0"
"","","216","8/3/2020","0","0","27.78","23.561707564751","343","412.72795216742","11","5.5916666666667"
"","","217","8/4/2020","27.64","30.341764407495","0","0","552","664.21524663677","54.5","27.704166666667"
"","","218","8/5/2020","165.96","182.18231624703","27.68","23.476892202747","622","748.44544095665","136","69.133333333333"
"","","219","8/6/2020","332.42","364.91350666931","165.6","140.45423947886","894.5","1076.341554559","163","82.858333333333"
"","","220","8/7/2020","469.78","515.70022009237","110.16","93.432602783765","692.5","833.27727952168","148","75.233333333333"
"","","221","8/8/2020","164.9","181.01870299551","111.08","94.212904114203","602","724.37967115097","211.5","107.5125"
